gyro_0, gyro_1, gyro_2, accel_0, accel_1, accel_2, mag_0, mag_1, mag_2
-0.73,-10.32,15.36,0.00,-0.60,31.70,51.17,-5.67,3.50
-0.73,-9.32,15.36,-0.44,-1.03,31.20,51.17,-5.33,3.50
-0.73,-10.32,13.36,-0.11,-0.71,30.95,50.83,-6.00,3.67
2.27,-8.32,-99.64,0.22,-0.27,30.95,50.83,-5.50,3.17
10.27,-2.32,-665.64,0.44,-1.80,31.20,51.67,-5.67,4.00
14.27,-1.32,-1059.64,0.00,-2.89,31.32,51.00,-6.33,3.67
16.27,0.68,-1199.64,0.11,-2.34,31.32,51.00,-7.33,3.17
19.27,3.68,-1404.64,-1.64,-1.03,31.32,51.33,-7.50,3.33
20.27,4.68,-1427.64,-0.33,-1.03,31.70,51.17,-9.33,3.33
24.27,2.68,-1489.64,-0.76,-2.23,30.95,51.33,-9.83,3.33
23.27,7.68,-1811.64,-2.40,-1.47,31.45,51.00,-10.67,3.17
20.27,6.68,-1896.64,-0.87,-0.38,30.58,51.50,-12.17,3.67
15.27,2.68,-1232.64,1.42,1.58,31.45,51.67,-13.33,3.50
10.27,-3.32,-709.64,0.87,0.93,30.95,51.83,-13.83,3.83
7.27,-6.32,-485.64,0.65,0.05,31.70,51.67,-13.67,3.67
13.27,-2.32,-896.64,-0.11,-3.43,31.45,51.67,-14.50,4.33
15.27,2.68,-1136.64,-0.55,-2.56,31.45,52.00,-14.67,4.17
17.27,4.68,-1254.64,0.00,-0.49,31.08,51.67,-16.00,4.33
12.27,1.68,-900.64,0.33,-0.38,31.45,52.17,-16.83,4.50
12.27,0.68,-845.64,0.22,-1.58,31.57,51.67,-17.33,4.50
13.27,-1.32,-1035.64,0.11,-1.58,30.83,52.00,-17.83,5.00
16.27,3.68,-1380.64,0.55,-1.47,31.45,51.83,-18.50,5.00
20.27,5.68,-1514.64,-0.87,-0.71,31.20,52.33,-19.33,5.83
17.27,3.68,-1283.64,0.76,0.27,31.32,53.17,-20.17,6.33
23.27,5.68,-1382.64,1.20,-1.14,31.70,53.00,-20.83,6.67
21.27,0.68,-1559.64,0.44,-0.49,31.08,52.83,-22.17,7.00
18.27,-0.32,-1360.64,-2.29,0.38,31.08,53.33,-22.67,7.33
11.27,-1.32,-1006.64,-1.20,1.25,31.08,52.50,-23.17,8.00
12.27,-0.32,-882.64,0.65,0.27,31.32,52.83,-23.33,8.50
11.27,-0.32,-966.64,0.65,-0.60,31.20,53.33,-23.83,8.17
12.27,1.68,-1141.64,1.64,-0.16,30.70,53.67,-24.50,9.67
9.27,1.68,-1254.64,0.44,0.27,31.20,53.17,-25.33,9.83
11.27,-0.32,-1186.64,0.98,-0.38,31.20,53.67,-25.83,10.83
19.27,1.68,-1194.64,0.44,-1.03,31.82,53.83,-26.00,11.33
18.27,4.68,-1329.64,-0.11,-1.14,30.95,53.67,-27.17,11.50
12.27,7.68,-1256.64,-1.09,0.16,31.20,54.00,-27.17,12.00
17.27,0.68,-1018.64,-0.44,-1.58,31.57,54.50,-27.83,13.17
15.27,3.68,-1015.64,0.11,-2.12,30.95,54.67,-28.00,13.83
17.27,4.68,-1256.64,1.09,-0.82,31.45,54.00,-28.50,14.67
18.27,2.68,-1273.64,0.76,-0.05,31.57,54.50,-29.33,15.00
14.27,1.68,-928.64,-0.87,1.80,31.57,54.67,-29.83,16.17
8.27,-4.32,-606.64,-1.20,1.69,31.45,55.17,-30.17,17.50
3.27,-6.32,-506.64,0.33,1.25,31.32,55.50,-31.33,17.33
7.27,-4.32,-389.64,-0.22,0.38,31.08,54.83,-30.50,17.67
-0.73,-6.32,-390.64,-0.11,0.27,31.08,55.00,-31.00,17.67
5.27,-8.32,-325.64,0.00,-0.49,31.32,55.00,-31.00,18.33
11.27,-2.32,-573.64,0.22,-0.93,31.20,55.67,-30.50,18.50
4.27,-3.32,-704.64,-0.33,-0.16,31.08,55.17,-30.17,18.83
11.27,-4.32,-900.64,0.00,0.16,31.32,55.17,-31.33,19.83
10.27,-1.32,-690.64,2.18,-0.38,31.57,54.83,-30.67,20.67
10.27,-1.32,-626.64,1.53,-0.93,30.70,54.67,-30.67,21.17
5.27,-2.32,-666.64,-0.11,-0.16,31.20,54.67,-30.83,21.67
11.27,-3.32,-805.64,0.76,0.27,31.20,54.83,-30.83,23.00
9.27,-3.32,-587.64,1.20,0.93,30.70,55.50,-31.00,23.17
4.27,-7.32,-381.64,0.65,-0.71,31.57,54.83,-30.83,23.67
4.27,-3.32,-417.64,0.22,-0.38,31.32,54.50,-30.83,23.83
6.27,-5.32,-459.64,-0.33,0.16,31.57,54.67,-30.83,24.67
6.27,-4.32,-437.64,0.87,0.82,31.20,54.67,-30.50,24.67
3.27,-3.32,-375.64,0.00,-0.71,31.32,54.83,-31.00,25.17
5.27,-5.32,-359.64,0.44,-0.82,30.95,54.67,-30.83,25.17
8.27,-5.32,-472.64,1.09,0.16,31.32,54.67,-30.83,26.00
7.27,-4.32,-394.64,1.09,0.93,31.45,54.17,-30.33,26.67
3.27,-7.32,-166.64,0.55,0.16,31.57,54.83,-30.50,26.67
4.27,-8.32,-360.64,-0.11,-0.60,31.20,54.33,-30.67,26.67
10.27,-5.32,-692.64,-0.33,-0.49,30.83,54.33,-30.67,27.67
10.27,-0.32,-753.64,0.00,-0.05,30.95,53.83,-30.17,28.00
5.27,-6.32,-395.64,1.64,0.71,31.20,54.50,-30.00,28.50
3.27,-6.32,-196.64,0.65,-0.49,31.20,54.17,-29.83,28.67
3.27,-5.32,-290.64,0.22,0.38,31.20,54.17,-29.83,28.83
7.27,-6.32,-301.64,0.65,0.38,31.32,54.33,-29.50,28.83
2.27,-9.32,-68.64,0.55,-0.16,30.95,54.33,-29.83,29.00
0.27,-11.32,8.36,0.55,-0.16,30.95,54.00,-29.50,29.33
-0.73,-8.32,-18.64,0.55,-0.05,31.20,54.17,-29.67,29.67
1.27,-8.32,-104.64,0.44,-0.16,30.95,54.50,-29.67,29.50
1.27,-8.32,-12.64,0.33,-0.49,30.83,54.33,-30.00,29.33
-0.73,-9.32,-2.64,0.55,-0.16,30.83,54.00,-29.33,29.17
-0.73,-8.32,1.36,0.87,0.16,31.20,54.50,-29.67,29.67
10.27,-6.32,-250.64,1.75,0.82,31.20,54.33,-29.67,29.50
3.27,-10.32,-267.64,1.31,0.49,31.08,54.50,-30.17,29.67
3.27,-9.32,-44.64,-1.53,-1.03,30.95,54.17,-29.50,29.83
0.27,-8.32,15.36,0.44,-0.38,30.70,54.50,-29.83,29.83
1.27,-10.32,38.36,0.22,-0.38,30.95,54.83,-29.83,29.83
-0.73,-9.32,108.36,0.65,0.38,31.08,54.50,-29.67,29.83
-1.73,-12.32,158.36,0.33,-0.05,30.70,54.83,-30.17,29.50
-4.73,-11.32,201.36,0.00,-0.27,31.70,54.67,-30.17,29.50
-1.73,-11.32,192.36,0.44,0.27,30.46,54.33,-29.67,29.17
-4.73,-12.32,289.36,0.76,0.05,31.45,54.17,-29.67,29.50
-1.73,-11.32,343.36,0.76,-0.16,31.45,54.17,-30.17,29.17
1.27,-10.32,266.36,-0.22,0.38,31.70,53.83,-30.00,28.83
-1.73,-12.32,277.36,0.98,0.27,31.32,54.83,-30.00,28.67
-3.73,-15.32,475.36,0.33,0.60,30.95,54.33,-30.67,28.00
-7.73,-17.32,616.36,-0.76,0.60,31.45,54.33,-30.00,28.00
-7.73,-16.32,912.36,-0.22,0.38,31.70,54.00,-30.00,26.83
-12.73,-19.32,906.36,1.20,-0.16,31.57,54.33,-30.00,25.83
-8.73,-15.32,773.36,0.98,-0.27,31.45,53.67,-30.00,25.83
-12.73,-16.32,794.36,0.11,-0.16,31.08,54.67,-30.00,25.00
-11.73,-20.32,1065.36,0.11,-0.93,30.83,53.50,-30.00,24.00
-10.73,-15.32,951.36,-0.33,0.82,31.32,54.33,-29.83,22.67
-10.73,-18.32,879.36,0.98,-0.82,30.95,54.00,-29.67,22.33
-7.73,-14.32,676.36,0.55,-0.05,31.57,54.00,-29.50,21.67
-11.73,-19.32,1011.36,0.00,-0.27,30.95,53.50,-29.17,21.83
-13.73,-18.32,1194.36,0.44,-0.60,30.70,54.17,-29.17,20.33
-16.73,-20.32,1233.36,0.22,-0.38,31.45,53.83,-29.00,19.67
-14.73,-22.32,1208.36,-0.55,-0.38,31.57,53.17,-28.67,18.50
-18.73,-26.32,1573.36,-0.33,0.49,31.32,53.17,-28.17,18.00
-23.73,-29.32,1909.36,-0.65,1.14,30.46,52.83,-28.00,16.67
-22.73,-27.32,1835.36,0.55,-0.16,30.83,52.50,-27.00,15.50
-29.73,-30.32,1812.36,-0.33,0.16,30.95,52.67,-26.50,14.33
-20.73,-23.32,1815.36,0.98,-1.47,31.32,52.67,-25.83,12.83
-25.73,-26.32,1852.36,-0.11,-1.25,30.83,52.33,-24.83,12.50
-19.73,-24.32,1608.36,-0.22,-2.34,30.95,51.83,-24.33,11.17
-20.73,-23.32,1484.36,-0.11,-1.36,31.08,51.50,-23.83,10.83
-12.73,-19.32,1107.36,0.22,-0.71,31.08,51.50,-23.33,10.17
-10.73,-17.32,1062.36,0.55,-0.71,31.32,51.50,-23.00,10.00
-16.73,-23.32,1245.36,0.55,0.38,31.32,51.00,-22.67,9.00
-17.73,-23.32,1380.36,-0.11,-0.71,31.45,50.83,-22.00,9.00
-17.73,-25.32,1544.36,-0.87,0.93,31.08,51.67,-21.67,8.17
-24.73,-26.32,1729.36,0.87,0.82,30.70,51.00,-20.67,8.00
-26.73,-27.32,1894.36,-0.11,-0.93,30.95,51.17,-19.67,7.17
-21.73,-24.32,1660.36,0.87,-1.14,31.70,50.67,-18.83,6.50
-15.73,-19.32,1348.36,0.33,-1.03,30.70,50.33,-18.00,5.83
-18.73,-20.32,1248.36,0.00,-0.49,31.20,50.67,-17.33,5.67
-14.73,-21.32,1341.36,0.11,0.82,30.83,50.17,-16.83,5.67
-19.73,-21.32,1295.36,0.00,-1.47,30.58,50.00,-15.83,5.50
-13.73,-18.32,1038.36,0.00,-2.56,30.95,50.33,-15.17,4.83
-10.73,-17.32,762.36,0.33,-1.14,31.70,50.33,-15.00,4.83
-5.73,-15.32,444.36,0.65,-1.69,30.70,50.83,-14.00,5.33
-3.73,-11.32,196.36,-1.31,-3.43,30.95,49.83,-14.17,4.83
0.27,-8.32,15.36,-0.11,-0.82,31.70,50.33,-14.33,5.17
1.27,-9.32,63.36,0.44,-0.60,31.08,50.17,-14.00,4.83
-1.73,-13.32,187.36,0.33,-0.71,30.83,49.67,-14.17,5.17
-2.73,-11.32,98.36,0.33,-0.38,31.45,50.67,-14.33,5.00
0.27,-10.32,16.36,0.11,-0.71,31.45,50.17,-13.67,5.17
0.27,-8.32,15.36,0.33,-0.49,31.08,50.50,-14.00,4.67
0.27,-9.32,14.36,0.11,-1.03,31.20,50.00,-14.00,4.67
0.27,-8.32,15.36,0.00,-0.82,30.83,50.00,-14.50,4.33
0.27,-9.32,16.36,0.55,-0.38,31.32,50.17,-14.00,4.67
0.27,-10.32,15.36,0.11,-0.71,30.83,49.67,-14.33,5.00
0.27,-10.32,17.36,0.22,-0.38,31.57,50.33,-13.83,4.67
0.27,-8.32,16.36,0.33,-0.38,31.57,50.67,-13.83,4.83
-0.73,-9.32,17.36,0.11,-0.60,31.32,50.67,-14.33,4.83
1.27,-9.32,15.36,0.33,-0.49,30.95,50.00,-14.00,4.83
0.27,-8.32,16.36,0.00,-1.03,31.08,50.17,-14.17,5.00
0.27,-10.32,15.36,0.22,-0.60,31.08,50.17,-13.67,5.17
1.27,-11.32,16.36,-0.22,-0.93,31.08,50.00,-14.17,4.67
-1.73,-10.32,14.36,0.33,-0.49,31.20,49.83,-14.33,4.50
0.27,-10.32,14.36,0.33,-0.60,31.20,50.00,-14.33,4.83
1.27,-9.32,15.36,0.33,-0.38,31.70,50.00,-14.00,4.83
-0.73,-9.32,15.36,0.11,-0.49,31.32,49.83,-14.17,5.17
0.27,-11.32,15.36,0.33,-0.27,31.20,50.00,-14.00,5.33
0.27,-9.32,15.36,0.44,-0.49,31.20,50.17,-14.00,4.83
0.27,-8.32,16.36,0.00,-0.82,30.70,50.00,-14.00,5.17
0.27,-12.32,45.36,0.22,-0.49,31.57,50.17,-13.83,5.00
0.27,-9.32,14.36,0.11,-0.60,31.57,50.33,-13.50,5.17
0.27,-11.32,38.36,0.33,-0.60,31.32,50.00,-14.00,4.33
-0.73,-10.32,280.36,-0.76,-2.34,30.70,50.00,-14.33,5.17
7.27,-7.32,225.36,0.11,-0.49,31.57,50.67,-13.33,4.33
20.27,1.68,290.36,-0.11,0.71,31.57,50.67,-13.83,4.67
489.27,-127.32,396.36,-0.87,-3.10,34.30,50.00,-13.17,4.83
1336.27,-282.32,582.36,1.31,-0.93,32.81,50.83,-9.33,5.33
2158.27,-256.32,616.36,-2.29,5.28,33.68,50.83,-3.50,6.00
2050.27,-106.32,673.36,-0.44,9.20,32.69,50.67,-0.17,6.17
701.27,202.68,206.36,-1.53,2.89,31.32,51.33,1.33,6.17
585.27,661.68,284.36,0.33,3.32,29.71,51.17,2.33,5.50
1115.27,873.68,283.36,2.29,6.59,29.34,50.17,3.67,3.17
1667.27,-68.32,408.36,-0.33,9.75,29.34,49.67,7.50,2.50
1070.27,-202.32,768.36,-2.07,10.18,29.34,49.00,11.17,3.50
723.27,101.68,701.36,0.44,12.36,27.73,48.50,13.50,4.00
829.27,532.68,496.36,1.53,14.43,28.72,48.17,15.17,2.83
995.27,582.68,529.36,0.65,14.10,29.22,46.83,18.17,1.67
609.27,505.68,541.36,-2.95,13.45,27.24,46.50,19.50,1.67
-257.73,650.68,336.36,-0.44,12.80,25.88,46.67,18.83,0.50
-2077.73,1028.68,-910.64,-1.96,11.05,27.36,48.00,13.00,-3.00
-3521.73,1429.68,-1332.64,-2.95,6.37,27.36,48.50,2.67,-7.83
-4446.73,1266.68,-1522.64,-5.67,4.85,29.22,48.83,-7.50,-10.50
-4385.73,668.68,-1513.64,-5.56,4.08,30.70,48.17,-17.17,-12.00
-2914.73,-23.32,-1195.64,-5.35,-1.03,30.33,46.17,-27.83,-10.50
-1988.73,-524.32,-1165.64,-6.65,-8.98,25.38,45.17,-34.33,-8.33
-2294.73,-433.32,-920.64,-6.00,-12.69,26.87,43.83,-38.83,-6.50
-2067.73,-333.32,-697.64,-5.89,-12.14,29.22,42.17,-45.17,-4.50
-1863.73,-403.32,-739.64,-2.73,-14.43,26.99,40.17,-48.50,-2.83
-731.73,-493.32,-680.64,-3.16,-15.74,24.51,39.50,-50.50,-1.33
188.27,-486.32,-472.64,-3.93,-17.91,25.38,40.17,-50.83,-0.17
102.27,-778.32,-411.64,-0.55,-15.85,26.74,41.33,-51.00,2.67
405.27,-733.32,-212.64,1.31,-15.63,25.50,43.00,-49.83,5.00
1532.27,-263.32,-6.64,0.22,-14.65,27.24,44.00,-47.33,5.33
3387.27,-446.32,216.36,1.09,-9.64,30.83,48.83,-39.17,5.67
4296.27,-1247.32,86.36,0.11,-7.57,31.45,52.17,-31.00,7.17
3895.27,-1625.32,495.36,-0.33,-7.57,31.08,54.17,-23.00,10.33
3346.27,-1542.32,1086.36,3.49,2.45,31.08,56.33,-12.17,14.50
2888.27,-1251.32,670.36,6.33,5.72,30.21,56.67,-5.83,17.17
3093.27,-1138.32,393.36,5.78,7.24,31.20,56.17,0.67,19.67
2513.27,-792.32,318.36,7.96,9.09,29.34,54.00,9.17,22.50
1945.27,125.68,383.36,7.31,10.84,28.72,52.83,15.17,23.33
1655.27,167.68,310.36,7.64,13.88,28.48,51.00,19.50,22.83
1541.27,577.68,93.36,8.07,15.30,28.97,50.00,22.33,22.00
1963.27,858.68,125.36,9.71,17.91,27.61,48.33,25.50,20.83
2110.27,1137.68,105.36,9.93,17.37,23.52,45.33,31.17,17.67
1186.27,993.68,-142.64,6.22,17.59,21.91,44.00,33.17,15.50
744.27,632.68,-369.64,3.27,21.18,24.51,42.83,35.33,13.33
582.27,739.68,-325.64,5.45,18.13,22.41,41.83,35.17,11.00
188.27,2159.68,-469.64,3.38,15.95,18.08,41.50,35.67,6.83
-1979.73,1873.68,-873.64,-3.38,25.75,20.30,41.50,31.67,-0.83
-2346.73,1950.68,-881.64,0.76,20.64,19.31,42.83,27.17,-5.50
-2952.73,1983.68,-974.64,-4.80,13.34,24.27,44.00,18.50,-12.00
-3527.73,1890.68,-1074.64,-6.65,13.99,28.85,45.17,7.83,-17.00
-2877.73,1381.68,-878.64,-9.05,8.11,28.48,44.33,1.00,-20.00
-2398.73,1010.68,-530.64,-11.89,2.56,28.97,42.83,-5.83,-22.67
-2973.73,844.68,-776.64,-11.67,-1.58,29.84,42.50,-12.00,-24.50
-4028.73,350.68,-1361.64,-13.85,-3.43,33.30,40.50,-24.33,-24.00
-3825.73,-525.32,-1763.64,-13.96,-5.83,32.56,39.33,-31.83,-22.00
-2472.73,-851.32,-1469.64,-11.56,-9.20,26.37,39.33,-37.17,-19.33
-1064.73,-674.32,-1157.64,-9.49,-11.05,25.88,38.83,-41.83,-16.67
-1554.73,-909.32,-934.64,-8.51,-16.61,26.62,39.00,-45.17,-14.00
-2294.73,-1206.32,-1087.64,-9.05,-16.50,25.88,37.00,-51.67,-9.33
-1259.73,-1180.32,-974.64,-4.69,-15.08,21.67,36.17,-54.00,-5.67
266.27,-946.32,-956.64,-3.27,-19.66,22.66,37.50,-54.83,-2.33
-179.73,-998.32,-1080.64,-0.11,-16.83,24.14,37.83,-55.83,2.50
-1016.73,-682.32,-1383.64,0.76,-16.83,23.77,37.00,-57.83,5.33
-1128.73,-921.32,-1587.64,7.09,-18.57,22.78,36.33,-61.00,11.00
-686.73,-1221.32,-1711.64,1.64,-23.69,19.19,35.17,-61.83,15.67
2569.27,-529.32,-540.64,3.49,-28.48,24.51,38.50,-59.33,19.33
3882.27,-348.32,234.36,3.82,-24.34,27.86,43.67,-52.83,19.50
4067.27,-75.32,1082.36,6.87,-9.64,29.47,49.33,-42.67,17.67
3632.27,-419.32,705.36,6.33,-5.94,30.09,52.33,-35.67,17.50
4265.27,-601.32,357.36,5.56,-6.81,31.32,55.17,-23.17,18.50
4777.27,-476.32,499.36,5.24,-3.76,31.20,56.00,-13.33,19.50
3140.27,-544.32,487.36,5.24,5.17,32.07,55.67,-1.33,21.33
1083.27,-581.32,-237.64,6.22,5.61,30.09,54.83,3.00,22.50
1280.27,-720.32,-204.64,7.20,5.94,27.24,54.17,4.83,24.00
2287.27,-529.32,125.36,6.00,7.68,29.34,52.83,8.50,24.83
2681.27,-244.32,522.36,12.00,11.05,26.87,51.17,16.50,26.50
1875.27,232.68,542.36,9.60,11.82,25.50,48.83,22.33,26.50
1397.27,499.68,61.36,8.18,16.06,27.49,47.17,25.50,24.50
1274.27,764.68,-467.64,10.15,19.00,26.74,46.17,28.00,23.50
1597.27,1041.68,-422.64,8.18,19.55,24.02,45.17,30.00,20.67
1640.27,1388.68,-466.64,5.67,18.02,25.13,42.17,34.00,16.17
984.27,1805.68,-1231.64,2.07,19.22,24.02,39.83,35.83,9.83
-547.73,1958.68,-1610.64,2.18,22.27,22.78,40.33,34.00,5.00
-1152.73,2212.68,-1500.64,-1.20,21.83,21.67,40.67,30.50,-0.67
-1047.73,2262.68,-1013.64,-4.80,19.11,21.54,40.17,27.33,-8.33
-1091.73,1587.68,-872.64,-6.65,16.50,23.52,40.00,24.00,-11.67
-1917.73,1734.68,-936.64,-6.65,18.13,24.51,40.50,20.67,-15.67
-3008.73,1396.68,-1070.64,-9.49,14.43,26.12,40.83,12.33,-20.33
-4288.73,1192.68,-1177.64,-11.35,9.53,26.00,42.00,-0.50,-24.33
-3866.73,977.68,-1137.64,-12.33,6.04,27.49,41.50,-8.50,-26.00
-2992.73,392.68,-772.64,-11.89,0.60,26.12,40.17,-17.50,-27.17
-3311.73,-65.32,-939.64,-12.76,-4.85,28.72,39.33,-23.83,-26.67
-5153.73,153.68,-1591.64,-13.85,-8.11,28.97,36.00,-35.83,-25.50
-5331.73,245.68,-1533.64,-13.09,-11.38,22.78,31.67,-46.00,-24.00
-2891.73,260.68,-618.64,-11.89,-14.43,19.93,26.17,-51.83,-23.33
-1927.73,-724.32,-903.64,-11.45,-20.09,17.58,23.83,-56.83,-20.50
-2420.73,-747.32,-1011.64,-10.15,-22.38,17.09,20.67,-61.83,-17.00
-2624.73,-749.32,-917.64,-11.56,-24.01,20.30,18.33,-64.67,-14.83
-1149.73,-444.32,-477.64,-10.69,-22.38,20.68,17.33,-66.33,-13.00
1660.27,-565.32,210.36,-8.51,-23.03,18.45,20.67,-64.83,-13.33
4578.27,-1113.32,1343.36,-7.85,-22.92,20.80,27.17,-59.67,-14.17
3959.27,-1423.32,1142.36,-4.69,-22.92,28.72,36.33,-51.17,-14.00
1953.27,-1872.32,302.36,-3.27,-13.78,22.29,39.83,-48.17,-12.17
4343.27,-160.32,1458.36,-2.07,-10.29,20.92,44.67,-37.17,-12.33
3433.27,98.68,1722.36,-9.71,-8.98,29.22,48.33,-24.00,-15.00
1785.27,-263.32,1195.36,-11.89,-3.32,32.44,49.00,-19.50,-15.33
570.27,-733.32,276.36,-8.40,-0.60,30.70,50.00,-17.83,-13.83
2018.27,-1261.32,715.36,-2.62,-1.69,30.58,51.50,-12.17,-11.00
2913.27,-2136.32,1377.36,-4.36,2.89,32.44,51.83,-8.50,-8.67
3011.27,-1600.32,1240.36,-4.15,4.52,32.81,53.50,2.67,-2.67
2667.27,-2015.32,1381.36,-4.69,10.07,34.17,52.00,12.67,4.00
2290.27,-1343.32,1236.36,-1.75,11.92,32.07,50.33,20.17,10.17
2336.27,-645.32,1299.36,0.44,13.12,31.94,48.00,25.33,12.33
2464.27,491.68,1432.36,3.05,14.65,29.22,44.17,31.83,13.33
1842.27,511.68,1018.36,1.09,14.86,27.98,42.33,34.50,13.33
1357.27,301.68,684.36,1.53,18.24,27.49,40.50,36.67,13.83
1500.27,853.68,1395.36,6.00,17.15,24.02,39.17,39.33,13.83
1797.27,1713.68,1592.36,5.78,18.02,22.78,35.83,43.50,14.33
1403.27,1289.68,1202.36,-1.75,14.10,26.25,33.33,45.67,14.17
-9.73,181.68,-944.64,-4.15,9.96,26.25,33.17,46.50,13.00
-1475.73,-664.32,-3556.64,1.20,12.80,27.73,35.67,43.67,8.17
-4002.73,-162.32,-5868.64,2.95,27.39,25.63,0.33,36.50,-3.17
-3639.73,-476.32,-4899.64,-4.04,18.79,30.46,46.67,18.50,-8.83
-629.73,533.68,-1502.64,0.76,15.08,15.85,47.83,10.83,-12.50
615.27,632.68,733.36,-5.89,12.69,27.73,47.17,12.67,-14.00
290.27,340.68,407.36,-6.55,11.49,30.95,47.33,13.33,-14.17
-1018.73,406.68,-1530.64,-13.53,13.67,32.19,47.33,10.83,-16.33
-1555.73,487.68,-2373.64,-13.20,9.96,32.44,47.50,5.00,-18.17
-1826.73,958.68,-2337.64,-8.84,2.67,28.97,47.50,-2.00,-20.83
-2251.73,295.68,-2717.64,-13.53,2.78,27.98,47.00,-12.50,-23.17
-2448.73,-67.32,-2630.64,-13.53,3.10,27.61,46.83,-24.67,-21.17
-2275.73,-44.32,-2551.64,-11.45,-1.03,28.60,44.83,-31.50,-19.67
-2570.73,-574.32,-3246.64,-9.27,-4.30,25.88,44.83,-39.67,-16.33
-1897.73,-1209.32,-3907.64,-5.24,-6.04,24.27,43.83,-50.67,-7.00
-1332.73,-1004.32,-2334.64,-3.05,-9.09,23.28,42.17,-56.67,0.83
-1355.73,-936.32,-1063.64,-0.76,-17.04,26.00,41.67,-59.83,4.33
-1508.73,-1139.32,-1134.64,-1.64,-18.89,27.86,40.33,-62.17,8.17
-1434.73,-1367.32,-1493.64,0.55,-18.13,27.86,37.67,-66.33,15.17
-709.73,-879.32,-878.64,-2.07,-16.93,27.61,36.50,-67.83,18.50
-161.73,27.68,-387.64,-0.44,-19.55,28.85,36.50,-68.00,19.83
8.27,-103.32,-1296.64,2.73,-20.75,28.97,37.17,-68.00,21.67
980.27,-297.32,-1577.64,2.51,-19.00,25.38,37.33,-66.67,27.00
2763.27,759.68,-19.64,7.31,-8.33,26.62,42.50,-60.83,26.00
3311.27,1106.68,541.36,9.82,-13.34,26.37,47.00,-55.33,23.33
2708.27,-147.32,-189.64,6.55,-19.22,29.59,51.67,-47.00,23.50
3075.27,-207.32,7.36,-6.22,-11.60,30.70,53.50,-41.17,24.17
2973.27,1098.68,1002.36,-8.29,-0.27,30.58,54.83,-34.50,19.67
3201.27,2516.68,3409.36,2.95,6.92,25.50,56.17,-27.83,12.67
3426.27,2053.68,5574.36,0.76,5.17,28.60,55.83,-18.67,5.33
3413.27,1161.68,5147.36,-6.33,-0.16,42.96,53.67,-2.50,1.17
2448.27,243.68,2581.36,-7.85,6.04,33.30,53.00,4.00,0.67
1060.27,1636.68,3040.36,-6.00,2.99,23.65,50.67,10.00,0.17
669.27,3214.68,4469.36,-2.29,7.79,28.60,47.00,16.00,-4.33
643.27,2998.68,3900.36,-0.65,13.88,28.60,44.50,20.67,-6.17
124.27,1576.68,3434.36,0.00,13.45,29.59,41.83,24.50,-5.83
343.27,827.68,2964.36,-4.47,13.23,26.74,41.00,27.83,-4.17
339.27,776.68,2025.36,-9.49,12.36,26.50,39.50,31.67,-1.50
267.27,1066.68,1353.36,-11.02,12.03,25.01,39.17,32.83,-1.50
-3.73,1190.68,-519.64,-10.91,5.83,27.73,38.00,33.17,-3.33
-733.73,720.68,-3003.64,-9.27,8.00,29.96,38.00,31.33,-6.83
-1627.73,295.68,-3561.64,-7.96,19.00,22.90,39.33,23.17,-14.33
-459.73,2062.68,1324.36,-4.25,22.71,22.90,39.33,21.17,-16.83
746.27,3275.68,3861.36,-3.38,26.30,29.34,32.83,28.83,-18.17
399.27,3401.68,3989.36,-7.31,26.95,28.60,30.00,34.33,-17.17
-83.73,2194.68,2246.36,-20.73,13.34,20.06,27.83,38.00,-16.17
589.27,2005.68,682.36,-15.38,16.93,22.41,23.83,40.17,-17.50
382.27,791.68,776.36,-12.11,18.68,22.41,21.17,42.00,-18.17
44.27,373.68,880.36,-14.51,15.74,21.30,20.50,43.50,-17.17
-22.73,7.68,-457.64,-18.22,10.62,20.43,21.17,43.33,-17.17
39.27,-215.32,-2769.64,-15.93,8.88,22.41,21.50,40.17,-22.50
-52.73,-361.32,-4237.64,-17.78,9.09,24.27,21.67,34.00,-28.50
-669.73,-759.32,-5138.64,-20.40,14.86,22.66,23.50,25.00,-34.83
-1539.73,-815.32,-4809.64,-18.44,13.78,23.40,27.17,9.67,-39.83
-1890.73,-20.32,-4203.64,-17.78,10.51,22.66,29.00,-5.33,-42.00
-1873.73,218.68,-3954.64,-20.18,1.58,22.78,28.83,-15.00,-42.50
-1744.73,-189.32,-3658.64,-22.15,-0.38,22.04,28.67,-27.83,-40.17
-1221.73,-93.32,-1797.64,-13.85,-5.50,21.05,28.50,-33.67,-38.67
-898.73,116.68,-2418.64,-13.64,-9.20,22.29,27.17,-40.17,-36.17
-799.73,63.68,-4149.64,-13.42,-20.31,21.42,26.67,-47.00,-32.33
-987.73,-386.32,-4686.64,-20.95,-19.33,24.02,25.83,-55.83,-25.00
-1004.73,-771.32,-2534.64,-17.02,-17.59,22.16,26.00,-63.67,-16.00
-874.73,-951.32,-2824.64,-6.76,-19.22,24.89,25.50,-67.67,-10.33
-473.73,-1415.32,-3398.64,-5.13,-17.37,20.80,25.50,-72.33,1.33
295.27,-1731.32,-3241.64,0.44,-19.00,20.43,27.50,-74.00,9.33
401.27,-1913.32,-2668.64,-0.11,-20.09,21.91,28.33,-73.67,17.17
232.27,-1307.32,-1731.64,0.11,-20.96,18.57,28.50,-73.50,23.17
880.27,-802.32,-1550.64,4.58,-20.20,23.52,31.17,-72.33,28.50
